index,n,name,place_id,,
35182,"牛肉,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
35534,"牛肉,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
37476,"牛肉,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
10114,"牛肉,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
17779,"牛肉,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
18544,"牛肉,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
35087,"牛肉,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
35096,"牛肉,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
35482,"牛肉,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
35512,"牛肉,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
13325,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
18729,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
19665,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
20769,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
35105,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
35110,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
35114,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
35137,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
35559,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
36767,"牛肉,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
29658,"牛肉,",西羅殿牛肉湯,ChIJoTun0PR2bjQRhyGcuZAEZnQ,,
35456,"牛肉,",西羅殿牛肉湯,ChIJoTun0PR2bjQRhyGcuZAEZnQ,,
35478,"牛肉,",西羅殿牛肉湯,ChIJoTun0PR2bjQRhyGcuZAEZnQ,,
35168,"牛肉,",崇德牛肉湯,ChIJJY3fCZ52bjQR60Rf-8fImfM,,
39576,"牛肉,",崇德牛肉湯,ChIJJY3fCZ52bjQR60Rf-8fImfM,,
35517,"牛肉,",上海華都小吃,ChIJjfU3wol2bjQRPibXeEsoO4M,,
14006,"牛肉,",牛肉の場牛肉湯,ChIJGWy9L2R2bjQRuyw7ptiW1Ac,,
20279,"牛肉,",牛肉の場牛肉湯,ChIJGWy9L2R2bjQRuyw7ptiW1Ac,,
35106,"牛肉,",牛肉の場牛肉湯,ChIJGWy9L2R2bjQRuyw7ptiW1Ac,,
35169,"牛肉,",牛肉の場牛肉湯,ChIJGWy9L2R2bjQRuyw7ptiW1Ac,,
35542,"牛肉,",牛肉の場牛肉湯,ChIJGWy9L2R2bjQRuyw7ptiW1Ac,,
11175,"牛肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
12152,"牛肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
29188,"牛肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
29659,"牛肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
35012,"牛肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
35102,"牛肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
35177,"牛肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
35543,"牛肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
39948,"牛肉,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
7447,"牛肉,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
35138,"牛肉,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
35469,"牛肉,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
35473,"牛肉,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
35510,"牛肉,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
35597,"牛肉,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
35607,"牛肉,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
39758,"牛肉,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
7311,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
7315,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
7319,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
12101,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
13321,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
15310,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
15398,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
18726,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
26131,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
28993,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
29662,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35010,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35135,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35150,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35151,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35162,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35163,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35165,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35178,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35495,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35556,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35564,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35591,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
40144,"牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
15435,"牛肉,",姚燒鳥,ChIJ5fgqumZ2bjQR334v4H5fS9Y,,
35470,"牛肉,",勝立牛肉湯,ChIJ_xxzVcJ2bjQR7vQzlK2nrRk,,
35614,"牛肉 ,　湯頭,",牛肉の場牛肉湯,ChIJGWy9L2R2bjQRuyw7ptiW1Ac,,
11143,"牛札餅,　牙,",明新食品,ChIJpxAlyL12bjQRIMxqqQDuEVU,,
10857,"牛奶類,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
35616,"牛奶鍋,　雞,",翰林茶館（台南文化店）,ChIJX-q0k5N2bjQRXIdbLlnzX5w,,
14307,"牛奶棒,　原味,　拿鐵,",咖啡部屋,ChIJG3FpOCd0bjQRxzOJfj5zDbk,,
12997,"牛奶棒,",咖啡部屋,ChIJG3FpOCd0bjQRxzOJfj5zDbk,,
35617,"牛奶棒,",咖啡部屋,ChIJG3FpOCd0bjQRxzOJfj5zDbk,,
13504,"牛奶,　雞蛋,　牛奶,　花生,　牛奶,　檸檬,",順天冰棒,ChIJ9ZsWNoZ2bjQROY69eH1Bk_4,,
10548,"牛奶,　薏仁,　配料,　甜度,　芋頭,　紅豆,　原味,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
10494,"牛奶,　薏仁,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
38208,"牛奶,　薏仁,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
11155,"牛奶,　蒟蒻,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
1714,"牛奶,　甜味,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
35618,"牛奶,　紅豆,　薏仁,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
35619,"牛奶,　紅豆,　薏仁,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
37402,"牛奶,　法,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
20954,"牛奶,　果粒,　糖,　水果,　老闆娘,",一品塘手工杏仁奶酪,ChIJXUiIJmR2bjQRSLQXfLOWtw8,,
35622,"牛奶,　味噌,",連得堂煎餅,ChIJH-2ay4p2bjQRzmiDlLRPu5g,,
15601,"牛奶,　味道,　價格,　老闆娘,　態度,",有的蔬果汁專賣店,ChIJuVuDs2Z2bjQRtREIVQluDGM,,
7596,"牛奶,　豆花,",修安扁擔豆花 Xiu'an Douhua,ChIJ2UjvqGZ2bjQRRMnl0SQ7b8c,,
35620,"牛奶,　芋頭,　薏仁,",椿之味薏仁湯,ChIJKy9RUYh2bjQRXcCOhcQOXjI,,
1382,"牛奶,　冰,　湯圓,　杏仁,　豆腐,",阿卿杏仁茶,ChIJmRZM5Hp2bjQR32-o_mnWixs,,
5806,"牛奶,　冰,　料,　味,",阿卿杏仁茶,ChIJmRZM5Hp2bjQR32-o_mnWixs,,
13909,"牛奶,　冰,　紅豆,　綠豆,",順天冰棒,ChIJ9ZsWNoZ2bjQROY69eH1Bk_4,,
31534,"牛奶,　奶茶,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
19025,"牛奶,　牛奶,　水,　味道,",一品塘手工杏仁奶酪,ChIJXUiIJmR2bjQRSLQXfLOWtw8,,
35621,"牛奶,　水果,　冰 ,　水果,　冰 ,　煉乳,",莉莉水果店,ChIJXytwGH12bjQRA9lZo8M4uJs,,
40698,"牛奶,　口味,　煉乳,　味道,　酸梅,",順天冰棒,ChIJ9ZsWNoZ2bjQROY69eH1Bk_4,,
10469,"牛奶,",兩角銀古早味冬瓜茶,ChIJrfEMfWF2bjQRKt9SnJ9mm6o,,
34499,"牛奶,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
34500,"牛奶,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
4425,"牛奶 ,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
25280,"牛丼,　究好,　豚丼,　味道,",毛丼 丼飯專門店,ChIJi1e38o92bjQRXiRzbi8D5QM,,
35623,"牛丼,　肉,　小朋友,",Mr.麵王,ChIJl2R0h9x2bjQR9_Mlr3qbDBQ,,
20930,"牛心,　味道,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
16345,"牛心,　牛肉湯,　味道,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
35625,"牛心,　牛肉,　口感,　牛腩,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
20929,"牛心,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
20931,"牛心,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
11289,"牛五花,　麵,　酸菜,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
1457,"牛五花,　麻辣鍋,　優點,　桌,　麻辣鍋,　味道,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
35626,"牛小排餐,　柴,　口感,　風味,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
1458,"牛小排,　蔬,　菌菇,　義大利麵,　牛小排,　作法,　肉質,　表皮,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
13369,"牛小排,　炸魚,　松露,　薯條,　燉飯,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
35628,"牛小排,　松露,　雞肉卷,　松露,　燉飯,　味噌,　牛筋,　松露,　燉飯,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
35627,"牛小排,　主食,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
33839,"牛大骨,　原味,　湯頭,　麻辣鍋,　湯頭,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
35629,"牛大骨,　老闆,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
2011,"牛大骨,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
13230,"牛大骨,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
37477,"牛,　豬五花,　環境,　質感,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
32933,"牛,　腥味,　芥蘭,　牛,　牛肉湯,　肉質,　美食,",西羅殿牛肉湯,ChIJoTun0PR2bjQRhyGcuZAEZnQ,,
7307,"牛,　湯,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
37474,"牛,　排骨,　雞腿麵,　排骨,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
20234,"牛,　骨髓,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
11314,"牛,　肉質,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
40640,"牛,　羊類,　料理,",轉角餐廳 Corner Steak House,ChIJv6xjdJN2bjQRUfUU9J5G5uc,,
35624,"牛,　牛肉湯,　飯,",勝立牛肉湯,ChIJ_xxzVcJ2bjQR7vQzlK2nrRk,,
29523,"牛,　牛肉湯,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
30501,"牛,　火鍋,　湯頭,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
7308,"牛,　人,　牛,　五花,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
25091,"牛,",台南市牛家莊牛肉湯,ChIJyzmdBXp2bjQRh4Uf3dPllqM,,
32935,"牛,",阿滿牛肉湯,ChIJrxqgINF1bjQR58rCvGWhV-Y,,
32936,"牛,",阿滿牛肉湯,ChIJrxqgINF1bjQR58rCvGWhV-Y,,
7321,"牛,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
39850,"牛,",西羅殿牛肉湯,ChIJoTun0PR2bjQRhyGcuZAEZnQ,,
7677,"牛,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
32932,"牛,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
32934,"牛,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
35920,"牛,",阿家牛肉湯,ChIJFfWfQ5V1bjQRwjCh1-xPmcc,,
7320,"牛,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
18789,"牛,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
32920,"牛,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
4254,"牙齒,",連得堂煎餅,ChIJH-2ay4p2bjQRzmiDlLRPu5g,,
38074,"牙齒,",連得堂煎餅,ChIJH-2ay4p2bjQRzmiDlLRPu5g,,
33970,"牙線,　牙線棒,　極品,",轉角餐廳 Corner Steak House,ChIJv6xjdJN2bjQRUfUU9J5G5uc,,
26137,"牙口,　遊子,",永記虱目魚丸,ChIJaWl8c4h2bjQRtS2L4ueUMz8,,
38986,"牙,　禮,　堅果類,　產品,",信裕軒,ChIJwQgMcGF2bjQRKQkyJtj33cs,,
29677,"牙,　老闆,",落成米糕,ChIJy3nZ-2F2bjQRAfpYzggB2k8,,
27531,"片僻,　飲品,　益處,",有的蔬果汁專賣店,ChIJuVuDs2Z2bjQRtREIVQluDGM,,
40333,"片,　豬耳朵,　海帶,　滷蛋,　滷菜,",老鄧牛肉麵,ChIJs-is9NN1bjQRIJRze0vYuIc,,
39814,"片,　海帶,",老鄧牛肉麵,ChIJs-is9NN1bjQRIJRze0vYuIc,,
39823,"片,　虱目魚肚,　粥,",阿憨鹹粥,ChIJ1_N-XPV2bjQReZQ0UpjNZv8,,
35630,"片,　片狀,　口,",毛丼 丼飯專門店,ChIJi1e38o92bjQRXiRzbi8D5QM,,
35631,"父親,　大人,　蝦捲,　蝦捲,",永記虱目魚丸,ChIJaWl8c4h2bjQRtS2L4ueUMz8,,
9388,"父母,　肉餅,　府城味,",舊永瑞珍喜餅,ChIJ2VORzmN2bjQR1Y2R3dxys8U,,
18989,"父母,",慶中街郭家綠豆湯（總店）,ChIJqxbVh4B2bjQRvJhYPVGPY5A,,
35632,"火雞腿,　飯,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
24814,"火雞腿,　肉飯,　碗,　火雞腿,　肉,　清湯,　老闆,　老闆娘,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
23160,"火雞肉飯,　醬汁,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
1459,"火雞肉飯,　蔥蛋,　炒白菜,　竹筍湯,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
38065,"火雞肉飯,　價錢,　份量,　回鍋率,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
24995,"火雞肉飯,　嘉義人,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35652,"火雞肉飯,　蜆,　價格,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35640,"火雞肉飯,　湯品,　口味,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35636,"火雞肉飯,　湯汁,　味道,　雞肉,　柴,　香氣,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
30990,"火雞肉飯,　湯汁,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
31038,"火雞肉飯,　時間,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35641,"火雞肉飯,　香菇,　肉羹湯,　選擇,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35650,"火雞肉飯,　香菇,　肉羹,　肉絲,　白菜,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35638,"火雞肉飯,　香氣,　油耗味,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35651,"火雞肉飯,　扁魚,　白菜,　絕配,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35642,"火雞肉飯,　扁魚,　白菜,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35648,"火雞肉飯,　青菜,　味道,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
35655,"火雞肉飯,　咖喱,　豬排,　洋蔥,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
35645,"火雞肉飯,　味道,　價格,　質量,　嫌,　量,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35654,"火雞肉飯,　味道,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
35644,"火雞肉飯,　白菜,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
12008,"火雞肉飯,　小菜,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35653,"火雞肉飯,　小菜,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35646,"火雞肉飯,　人員,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35639,"火雞肉飯,　人,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
35637,"火雞肉飯,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
1223,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
6502,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
13868,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
23034,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
28934,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
30696,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
31017,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
31282,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
33100,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35635,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35643,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35647,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35649,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
36119,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
39524,"火雞肉飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
36497,"火雞肉飯,",阿娟咖哩飯鴨肉羹,ChIJgwzvG3t2bjQRdIXn2mEiwuQ,,
35634,"火雞肉,　麵線,　口感,　香味,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
35656,"火雞肉,　料理,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
35657,"火雞肉,　料,　醬汁,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
35658,"火雞肉,　香腸,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
35659,"火雞肉,　油,　飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
17560,"火雞肉,　切片,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
35633,"火雞,　胡椒粉,　紅蘿蔔,　馬鈴薯,　湯汁,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
6599,"火雞,　皮,　油,　瘦肉,　醬汁,　飯,",嘉義廖火雞肉飯,ChIJGZK_GYR2bjQRNXosNPuUCzg,,
18804,"火雞,　火雞,",顏選火雞,ChIJv9hX2_52bjQROFtx-0siOBo,,
35665,"火鍋料,　肉,　菜,　食量,　食客,",3皇3家文化店,ChIJsTL0Vyd0bjQRNcq7W7sXxWw,,
35664,"火鍋料,　牛肉,　起司丸,　椒麻,　貢丸,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
35666,"火鍋料,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35667,"火鍋,　簡餐,　地方,",3皇3家文化店,ChIJsTL0Vyd0bjQRNcq7W7sXxWw,,
35671,"火鍋,　簡餐,　水準,",3皇3家文化店,ChIJsTL0Vyd0bjQRNcq7W7sXxWw,,
12193,"火鍋,　鍋,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
35669,"火鍋,　蔬菜,　環境,　課程,",藝術轉角 東東蔬食鍋,ChIJqyir1IN2bjQRiXewQla4fxQ,,
27867,"火鍋,　熟食,　客人,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
33040,"火鍋,　辣度,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
35676,"火鍋,　葷食,　主菜,　肉,　魚漿,",藝術轉角 東東蔬食鍋,ChIJqyir1IN2bjQRiXewQla4fxQ,,
40823,"火鍋,　湯頭,　大骨,　大骨湯,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
35661,"火鍋,　湯底,　牛肉粥,　原味,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35662,"火鍋,　麻辣鍋,　肉盤,　沾醬,　鍋,　白飯,　冬粉,　主食,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
4262,"火鍋,　特色,　野菜,　醬料,　甜點,　價格,",藝術轉角 東東蔬食鍋,ChIJqyir1IN2bjQRiXewQla4fxQ,,
35663,"火鍋,　料理,　場地,　口味,　牛肉片,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
34030,"火鍋,　套餐,",3皇3家文化店,ChIJsTL0Vyd0bjQRNcq7W7sXxWw,,
35668,"火鍋,　香茅,　湯底,　野菜,",藝術轉角 東東蔬食鍋,ChIJqyir1IN2bjQRiXewQla4fxQ,,
35660,"火鍋,　香味,　牛肉,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
27608,"火鍋,　美食,　珍珠,　奶茶,",翰林茶館（台南文化店）,ChIJX-q0k5N2bjQRXIdbLlnzX5w,,
33506,"火鍋,　店家,　沾醬,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
31237,"火鍋,　身,　味道,　空間,　蛋捲,",藝術轉角 東東蔬食鍋,ChIJqyir1IN2bjQRiXewQla4fxQ,,
33449,"火鍋,　材,　料,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
15349,"火鍋,　快炒類,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
35672,"火鍋,　老闆,　香腸,　一絕,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
