,0
75498,餐點
75499,甜點
75500,"沙拉,"
75501,nan
75502,nan
75503,nan
75504,時間
75505,低消
75506,主菜
75507,"肉,"
75508,者
75509,食物
75510,種類
75511,"特點,"
75512,項目
75513,牛雜湯
75514,牛雜湯
75515,"肉,"
75516,nan
75517,"滷汁,"
75518,熱氣
75519,水
75520,湯
75521,味道
75522,天氣
75523,水
75524,"飲料,"
75525,肉
75526,"香味,"
75527,nan
75528,肉粽
75529,米粒
75530,料
75531, 菜粽
75532,香氣
75533,味噌湯
75534,"蔥,"
75535,豆香
75536,糖漿
75537,豆花
75538,"古早味,"
75539,"豆花味,"
75540,"東西,"
75541,"最,"
75542,nan
75543,配料
75544,粽子
75545,份量
75546,粽
75547,"倍,"
75548,"特色,"
75549,"頭髮,"
75550,"味道,"
75551,nan
75552,香菇
75553,肉飯
75554,肥肉
75555,"香菇,"
75556,油雞
75557,"心,"
75558,"豆花,"
75559,"豆花,"
75560,芒果
75561,冰
75562,芒果
75563,"暑氣,"
75564,芋頭
75565,蜜餞
75566,"女友,"
75567,沙拉
75568,蔬菜
75569,地方
75570,"坐位,"
75571,"美食,"
75572,"肉燥飯,"
75573,闆娘
75574,"啤酒,"
75575,人
75576,"味道,"
75577,"餐,"
75578,蝦仁飯
75579,原味
75580,檸檬
75581,"口味,"
75582,熱食
75583,冰品
75584,"甜點,"
75585,炒米粉
75586,豬腸湯
75587,"綠豆湯,"
75588,友人
75589,"狀況,"
75590,"感覺,"
75591,古早味
75592,早點
75593,人
75594,"味道,"
75595,飯
75596,身
75597,大汗
75598,特色
75599,"台南人,"
75600,午餐
75601,午餐
75602,"美味,"
75603,nan
75604,決明子
75605,"茶,"
75606,平價
75607,"美食,"
75608,味噌湯
75609,"序幕,"
75610,口齒
75611,蝦仁
75612," 味,"
75613,"綠豆蒜,"
75614,"點心,"
75615,小吃
75616,"甜點,"
75617,古早味
75618,"酸梅湯,"
75619,豆花
75620,"綠豆湯,"
75621,nan
75622,"記憶點,"
75623,衣服
75624,"碳火味,"
75625,nan
75626,nan
75627,小吃
75628,杏仁
75629,豆腐
75630,"冰,"
75631,"大骨湯,"
75632,火鍋
75633,身
75634,味道
75635,空間
75636,"蛋捲,"
75637,"火鍋,"
75638,花生粉
75639,顆粒
75640,砂糖
75641,"口味,"
75642,整體
75643,"感覺,"
75644,嘴
75645,虱目魚丸
75646,"虱目魚,"
75647,nan
75648,牛腱
75649,牛筋
75650,滷
75651,口感
75652,雞湯麵
75653,麵條
75654,"湯汁,"
75655,nan
75656,八寶
75657,"肉包,"
75658,碗
75659,冰品
75660,芝麻
75661,麻薯
75662,"晚餐,"
75663,nan
75664,nan
75665,肥
75666,肉塊
75667,肥
75668,肉筋
75669,湯包
75670,湯汁
75671,"皮,"
75672,嘴
75673,"肉香,"
75674,nan
75675,肉粽
75676,台南人
75677,"首選,"
75678,肉圓
75679,習慣
75680,湯匙
75681,"筷子,"
75682,肉圓
75683,四神湯
75684,清湯
75685,…
75686,"清湯,"
75687,羊肉湯
75688,碗粿
75689,味道
75690,"名單,"
75691,碗粿
75692,醬油醬
75693,蒜頭
75694,碎片
75695,汁
75696,"絕配,"
75697,魚鬆
75698,肉燥飯
75699,"湯,"
75700,早餐
75701,地方
75702,"選擇性,"
75703,"味道,"
75704,nan
75705,nan
75706,nan
75707,價位
75708,味道
75709,"時間,"
75710,nan
75711,nan
75712,"牛肉麵,"
75713,名氣
75714,"味道,"
75715,"名氣,"
75716,nan
75717,nan
75718,冰
75719,"豆花,"
75720,nan
75721,nan
75722,"美食,"
75723,nan
75724,"高消費,"
75725,古早味
75726,料理
75727,"選擇,"
75728,古早味
75729,"攤位,"
75730,原味
75731,"功夫,"
75732,牛排
75733,"部位,"
75734,牛肉麵
75735,"酸菜,"
75736,"火雞肉飯,"
75737,火鍋
75738,"牛大骨,"
75739,nan
75740,午餐
75741,"火鍋,"
75742,"味道,"
75743,"古早味,"
75744,nan
75745,nan
75746,慣性
75747,"四神湯,"
75748,"小吃,"
75749,肉
75750,割包 
75751,花生醬
75752,麵包
75753,"饅頭,"
75754,nan
75755,"湯頭,"
75756,nan
75757,大餐
75758,"選擇,"
75759,下午茶
75760,糕點
75761,"口味,"
75762,nan
75763,nan
75764,雞腿飯
75765,雞腿
75766,飯量
75767,"味,"
75768,雞排
75769,"蔥蛋,"
75770,頭
75771,"考試,"
75772,布丁
75773,銀波
75774,口
75775,蛋味
75776,"人,"
75777,網路
75778,人
75779,泡麵
75780,味道
75781,"黑輪,"
75782,綜合湯
75783,肉燥飯
75784,油豆腐
75785,"高麗菜,"
75786,定食
75787,套餐
75788,燒肉
75789,鯖魚
75790,烤雞腿
75791,主菜
75792,"量,"
75793,經典
75794,牛肉
75795,手工
75796,"麵條,"
75797,"蛋捲,"
75798,"糖,"
75799,nan
75800,nan
75801,碗粿
75802,品質
75803,"肉,"
75804,"口味,"
75805,泡麵
75806,始祖
75807,桌
75808,"五味粉,"
75809,nan
75810,nan
75811,"早餐,"
75812,nan
75813,肉包
75814,"口味,"
75815,nan
75816,蛋糕
75817,"味道,"
75818,nan
75819,特色
75820,"湯,"
75821,nan
75822,價錢
75823,回饋
75824,食材
75825,"吧菲,"
75826,nan
75827,土魠魚
75828,"羹,"
75829,泡菜
75830,豬肉
75831,"味道,"
75832,nan
75833,麵
75834,"小菜,"
75835,nan
75836,nan
75837,平價
75838,"人,"
75839,米糕
75840,"魚皮湯,"
75841,nan
75842,nan
75843,"豆花,"
75844,口味
75845,"味道,"
75846,口味
75847, 米粉
75848,羹
75849,胡椒
75850,辣粉
75851,正宗
75852,美味
75853,炸
75854,"魚塊,"
75855,"炒飯,"
75856,"口味,"
75857,nan
75858,餛飩湯
75859,"水準,"
75860,味道
75861,"價格,"
75862,肉燥
75863,"香,"
75864,"人,"
75865,印象
75866,冰
75867,"花生仁湯,"
75868,咖哩
75869,口味
75870,"棺材板,"
75871,"滷肉飯,"
75872,nan
75873,店家
75874,小店
75875,"倍,"
75876,料
75877,魚丸湯
75878,三色丸
75879,燕餃
75880,"湯頭,"
75881,"味道,"
75882,nan
75883,nan
75884,肉燥
75885,"味道,"
75886,一般包
75887,肉
75888,餡料
75889,"口感,"
75890,nan
75891,"肉粽,"
75892,nan
75893,"滋味,"
75894,nan
75895,味道
75896,"浮水魚羹,"
75897,"味道,"
75898,"飯,"
75899,nan
75900,紅豆
75901,薏仁
75902,"口味,"
75903,nan
75904,老板
75905,"老闆娘,"
75906,科學麵
75907,雞排
75908,"烤雞排,"
75909,瘦肉
75910,筋
75911,"碗,"
75912,蘿蔔
75913,香腸
75914,熟
75915,"肉,"
75916,"肉圓,"
75917,米糕
75918,"四神湯,"
75919,nan
75920,nan
75921,"店家,"
75922,nan
75923,碗
75924,"肉,"
75925,"味,"
75926,小黃瓜
75927,碗
75928,碗
75929,"價格,"
75930,nan
75931,nan
75932,麥香雞
75933,"吐司,"
75934,"米糕,"
75935,nan
75936,nan
75937,nan
75938,nan
75939,印像
75940,"味道,"
75941,印象感
75942,份量
75943,"選擇,"
75944,"印象,"
75945,印象
75946,米糕
75947,平民
75948,"美味,"
75949,印象
75950,"小籠包,"
75951,印象
75952,棺材板
75953,吐司
75954,"記憶,"
75955,匠心
75956,"味道,"
75957,"牛肉湯,"
75958,台南人
75959,口袋
75960,"名單,"
75961,nan
75962,咖啡
75963,"選擇,"
75964,"冰,"
75965,魯味
75966,魯味
75967,零嘴
75968,"麵,"
75969,烏梅汁
75970,"冰箱,"
75971,"冰,"
75972,"冰糖,"
75973,冰箱
75974,"飲料,"
75975,"冰,"
75976,冰滴
75977,種類
75978,"餐點,"
75979,冰滴
75980,"咖啡,"
75981,冰滴
75982,甜味
75983,"咖啡,"
75984,冰
75985,"杏仁,"
75986,冰
75987,水果
75988,"水果,"
75989,冰
75990,水果
75991,"女生,"
75992,冰棒
75993,"味道,"
75994,"冰棒,"
75995,冰棒英
75996,口味
75997,差異
75998,"特色,"
75999,"極品,"
76000,冰棒
76001,"價格,"
76002,"冰棒,"
76003,"冰棒,"
76004,冰棒
76005,味道
76006,化學
76007,味道
76008,老闆娘
76009,笑容
76010,問題
76011,"冰棒,"
76012,冰棒
76013,味道
76014,"龍眼,"
76015,"冰棒,"
76016,冰棒
76017,"主顧,"
76018,"冰棒,"
76019,"冰棒,"
76020,"冰棒,"
76021,冰棒
76022,口味
76023,口味
76024,冰棒
76025,"錢,"
76026,冰
76027,"湯圓,"
76028,"冰淇淋,"
76029,冰淇淋
76030,古早味
76031,感覺
76032,雞排
76033,皮
76034,"肉質,"
76035,冰淇淋
76036,落神花
76037,口味
76038,火鍋
76039,葷食
76040,"人,"
76041,"粉圓,"
76042,nan
76043,綠豆湯
76044,綠豆湯
76045,"粉角,"
76046,油雞
76047,肉質
76048,"炒飯,"
76049,豆花
76050,"紅豆,"
76051,"古早味,"
76052,冰
76053,孩子
76054,"鳳梨汁,"
76055,"冰,"
76056,冰料
76057,"味道,"
76058,冰拿鐵
76059,冰拿鐵
76060,奶泡
76061,老闆
76062,咖啡
76063,"用心,"
76064,紅茶
76065,湯匙
76066,"攤位,"
76067,"紅茶,"
76068,冰
76069,"味道,"
76070,"冰,"
76071,冰
76072,"人,"
76073,"冰,"
76074,冰
76075,"噱頭,"
76076,冰
76077,水果
76078,味道
76079,"位置,"
76080,"冰,"
76081,"冰,"
76082,"冰,"
76083,冰
76084,碗
76085,料
76086,紅豆
76087,時候
76088,片
76089,"杏仁,"
76090,冰品
76091,"水果,"
76092,冰品
76093,"變化,"
76094,"冰品,"
76095,"冰品,"
76096,冰品
76097,"材料,"
76098,冰品
76099,"價錢,"
76100,冰品
76101,價格
76102,哈密瓜
76103,口味
76104,"冰…,"
76105,冰品
76106,種類
76107,選項
76108,"口味,"
76109,冰品
76110,種類
76111,水果
76112,系列
76113,冰品
76114,水果
76115,"份量,"
76116,冰品
76117,"料,"
76118,冰品
76119,配料
76120,"蜜蓮子,"
76121,冰品
76122,配料
76123,布丁
76124,"土豆仁湯,"
76125,綠豆
76126,楊桃
76127,西瓜
76128,大豆
76129,真
76130,材
76131,實料
76132,"極品,"
76133,冰品
76134,料
76135,"糖水,"
76136,冰品
76137,"價位,"
76138,冰品
76139,創意
76140,"單價,"
76141,冰品
76142,"品項,"
76143,冰品
76144,"品項,"
76145,冰品
76146,"老字號,"
76147,冰品
76148,香蕉
76149,巧克力
76150,冰
76151,紅豆
76152,牛奶
76153,冰
76154,口味
76155,"份量,"
76156,冰品
76157,單價
76158,"番茄蜜,"
76159,冰品
76160,佐料
76161,粉圓
76162,"湯圓,"
76163,冰品
76164,價格
76165,"老闆,"
76166,冰品
76167,"風景,"
76168,冰品
76169,用料
76170,銅板
76171,價錢
76172,"摩托車,"
76173,冰品
76174,"水果,"
76175,冰品
76176,"土豆仁湯,"
76177,冰品
76178,冰
76179, 糖
76180,水
76181,"布丁,"
76182,冰品
76183,外型
76184,份量
76185,價格
76186,哈密瓜
76187,冰
76188,冰
76189,水果味
76190,"哈密瓜,"
76191,"冰品,"
76192,冰品
76193,果汁
76194,豆花
76195,草莓
76196,牛奶
76197,"草莓味,"
76198,檸檬
76199,豆花
76200,"豆花,"
76201,冰
76202,哈蜜瓜
76203,水果
76204,冰球
76205,人
76206,"OK,"
76207,冰
76208,"造型,"
76209,"杏仁茶,"
76210,nan
76211,冰果
76212,"芭樂冰,"
76213,冰
76214,哈密瓜
76215,冰沙
76216,水果
76217,冰
76218,"價位,"
76219,咖啡
76220,餐點
76221,"地方,"
76222,咖啡
76223,系列
76224,"活動,"
76225,咖啡
76226,均質機
76227,泡沫
76228,口感
76229,單品
76230,"咖啡,"
76231,冰沙
76232,哈密瓜
76233,"整體,"
76234,冰沙球
76235,甜味
76236,人工
76237,百香果冰
76238,果汁
76239,水果
76240,草莓
76241,"哈密瓜,"
76242,"冰沙,"
76243,香蕉水
76244,"香氣,"
76245,冰
76246,"水果,"
76247,布丁
76248,花生
76249,牛奶
76250,冰
76251,花生
76252,味道
76253,"花生,"
76254,"冰,"
76255,"冰,"
76256,"豆花,"
76257,"粉角,"
76258,"味道,"
76259,冰
76260,"冰,"
76261,冰
76262,哈密瓜
76263,"感覺,"
76264,冰
76265,"香氣,"
76266,冰火
76267,"冰淇淋,"
76268,冰
76269,料
76270,冰品
76271,"選項,"
76272,"冰,"
76273,冰
76274,果糖
76275,"水果,"
76276,冰
76277,"情人果,"
76278,nan
76279,冰
76280,"甜湯,"
76281,"冰,"
76282,nan
76283,"綜合丸湯,"
76284,四
76285,神
76286,"湯,"
76287,"爆米花,"
76288,"冬瓜茶,"
76289,大骨湯
76290,"芹菜,"
76291,生菜
76292,水果
76293,沙拉
76294,烤餅
76295,"份量,"
76296,nan
76297,魚鬆
76298,"肉燥,"
76299,"米粒,"
76300,四
76301,神
76302,湯
76303,"人,"
76304,清湯
76305,芹菜末
76306,極致
76307,"美味,"
76308,牛雜
76309,"飯,"
76310,nan
76311,nan
76312,甜度
76313,"示意表,"
76314,牛奶
76315,"奶茶,"
76316,nan
76317,在地人
76318,驚豔感
76319,"虱目魚,"
76320,咖啡
76321,"溫馨感,"
76322,"路,"
76323,菜單
76324,"食材,"
76325,"魚丸湯,"
76326,店家
76327,清湯
76328,"點心,"
76329,nan
76330,nan
76331,"攤,"
76332,酒釀
76333,"湯圓,"
76334,共
76335,鍋
76336,麻辣鍋
76337,湯頭
76338,鍋底
76339,鴨血
76340,"豆腐,"
76341,鴨
76342,湯頭
76343,"人,"
76344,餐
76345,"鴨盤,"
76346,"紅茶,"
76347,春捲
76348,餡料
76349,"青菜,"
76350,"香味,"
76351,湯品
76352,食材
76353,"粉,"
76354,nan
76355,"價格,"
76356,"羊小排,"
76357,"綠豆湯,"
76358,"料理,"
76359,牛肉湯
76360,經驗
76361,牛肉湯
76362,味道
76363,"店家,"
76364,"素食,"
76365,餐包
76366,"份量,"
76367,老
76368,全生
76369,"味道,"
76370,全生
76371,肉燥飯
76372,員工
76373,魚酥
76374,肉燥飯
76375,魚丸湯
76376,"最愛,"
76377,"師父,"
76378,小吃
76379,"口味,"
76380,豆花
76381,豆香
76382,黑糖
76383,糖水
76384,"口,"
76385,米糕
76386,"滷蛋,"
76387,魚麵
76388,"小吃,"
76389,圓仔
76390,"芋頭,"
76391,綠豆湯
76392,皮
76393,花生
76394,粉角 
76395,"一絕,"
76396,生菜
76397,"沙拉,"
76398,菜粽
76399,香氣
76400,"古早味,"
76401,"米糕,"
76402,nan
76403,神
76404,"豬肚湯,"
76405,"咖哩飯,"
76406,古早味
76407,布丁
76408,"地方,"
76409,"光影,"
76410,"豬肺糕,"
76411,"汗,"
76412,光白鍋
76413,紅鍋
76414,"菜盤,"
76415,結論
76416,價格
76417,"值,"
76418,結論
76419,布丁
76420,蛋
76421,"香,"
76422,好處
76423,小籠包
76424,口味
76425,水準
76426,內餡
76427,麻醬
76428,"香氣,"
76429,"東西,"
76430,"人,"
76431,肉圓
76432,"份量,"
76433,"炭烤味,"
76434,口
76435,湯
76436,"料,"
76437,冬瓜
76438,茶
76439,冬瓜
76440,"味,"
76441,新聞
76442,報導
76443,"口味,"
76444,先生
76445,"肉燥飯,"
76446,先生
76447,最愛
76448,"美食,"
76449,先生
76450,味道
76451,"土魠魚,"
76452,茶味
76453,大小
76454,口感
76455,"眼淚,"
76456,原味湯
76457,桌
76458,米酒
76459,"口味,"
76460,"牛排,"
76461,地方
76462,值
76463,套餐
76464,牛腩飯
76465,湯
76466,咖啡
76467,"麵包,"
76468,"煎餅,"
76469,份量
76470,"丼,"
76471,份量
76472,份量
76473,"價格,"
76474,份量
76475,爆棚
76476,"價格,"
76477,"份量,"
76478,"份量,"
76479,份量
76480,"飲料,"
76481,份量
76482,食材
76483,整體
76484,"環境,"
76485,份量
76486,"糖度,"
76487,份量
76488,"誠意,"
76489,份量
76490,"味道,"
76491,份量
76492,"精緻度,"
76493,份量
76494,口味
76495,魚麵
76496,"湯頭,"
76497,份量
76498,米飯
76499,滷汁
76500,"食物,"
76501,份量
76502,"食材,"
76503,份量
76504,牛腩湯
76505,菜頭
76506,口感
76507,肉
76508,肉
76509,口感
76510,"柴,"
76511,份量
76512,小鳥
76513,"胃,"
76514,"份量,"
76515,份量
76516,食材
76517,"餐點,"
76518,"份量,"
76519,"份量,"
76520,"份量,"
76521,"份量,"
76522,份量
76523,好處
76524,時間
76525,甜點
76526,"擺盤,"
76527,份量感
76528,"價錢,"
76529,份量
76530,價格
76531,味道
76532,觀光客
76533,"取向,"
76534,份量
76535,價格
76536,魚
76537,料理
76538,"蕎麥麵,"
76539,"份量,"
76540,份量
76541,"婆婆,"
76542,"份量,"
76543,份量
76544,"人,"
76545,"份量,"
76546,"份量,"
76547,"份量,"
76548,份量
76549,"小菜,"
76550,份量
76551,"飲料,"
76552,"份量,"
76553,份量
76554,層面
76555,人
76556,"人,"
76557,"份量,"
76558,"份量,"
76559,"份量,"
76560,"份量,"
76561,"份量,"
76562,份量
76563,人
76564,鱔魚
76565,意麵
76566,麻油
76567,"腰花湯,"
76568,"份量,"
76569,"份量,"
76570,份量
76571,台風
76572,"拉麵,"
76573,份量
76574,大家庭
76575,"鱔魚,"
76576,份量
76577,肉燥飯
76578,"滷味,"
76579,"份量,"
76580,"份量,"
76581,份量
76582,炸物
76583,布丁
76584,"漢堡排,"
76585,"份量,"
76586,份量
76587,味道
76588,"中規,"
76589,份量
76590,人
76591,"人,"
76592,"份量,"
76593,"份量,"
76594,"份量,"
76595,"份量,"
76596,"份量,"
76597,份量
76598,"特色,"
76599,份量
76600,"人,"
76601,"份量,"
76602,份量
76603,口味
76604,評價
76605,"地,"
76606,份量
76607,味噌湯
76608,"碗,"
76609,份量
76610,"海鮮,"
76611,份量
76612,價位
76613,"口味,"
76614,"份量,"
76615,"份量,"
76616,"份量,"
76617,"份量,"
76618,份量
76619,"用料,"
76620,"份量,"
76621,份量
76622,"美食,"
76623,"份量,"
76624,"份量,"
76625,"份量,"
76626,份量
76627,"人,"
76628,份量
76629,"牛肉湯,"
76630,"份量,"
76631,份量
76632,整體
76633,"口感,"
76634,"份量,"
76635,份量
76636,食材
76637,"店家,"
76638,"份量,"
76639,份量
76640,"味道,"
76641,"份量,"
76642,份量
76643,"價,"
76644,份量
76645,小
76646,胃口
76647,"人,"
76648,份量
76649,蝦卷
76650,"蝦卷,"
76651,份量
76652,單價
76653,"味道,"
76654,份量
76655,魚餃
76656,魚冊
76657,湯頭
76658,料
76659,魚麵 
76660,態度
76661,"環境,"
76662,"份量,"
76663,"份量,"
76664,"份量,"
76665,份量
76666,價格
76667,味道
76668,"地方,"
76669,份量
76670,爌肉飯
76671,口味
76672,燒肉飯
76673,沙拉
76674,"湯,"
76675,份量
76676,"點心,"
76677,份量
76678,"價位,"
76679,份量
76680,"米糕,"
76681,份量
76682,鴨肉
76683,飯 
76684,份量
76685,"青菜,"
76686,份量
76687,"哈密瓜,"
76688,"份量,"
76689,份量
76690,口味
76691,騎樓
76692,走道
76693,"座位,"
76694,"份量,"
76695,份量
76696,鱔魚
76697,意麵
76698,口感
76699,魯鱔魚
76700,"意麵,"
76701,份量
76702,招牌
76703,小卷
76704,烤
76705,蛋
76706,小卷
76707,蛋液
76708,"小卷,"
76709,份量
76710,湯頭
76711,"空間,"
76712,份量
76713,價格
76714,杏仁
76715,奶酪
76716,香氣
76717,口感
76718,店家
76719,芋圓
76720,珍珠
76721,"煉乳,"
76722,份量
76723,料
76724,"飲料,"
76725,份量
76726,牛奶
76727,"口味,"
76728,份量
76729,價格
76730,內線
76731,餅皮
76732,高麗菜
76733,"口感,"
76734,份量
76735,價格
76736,"CP值,"
76737,份量
76738,價錢
76739,砂糖
76740,"量,"
76741,份量
76742,飲料
76743,餐
76744,"水果,"
76745,份量
76746,材
76747,"料,"
76748,份量
76749,拉麵
76750,"口感,"
76751,份量
76752,"味道,"
76753,份量
76754,平價
76755,"拉麵,"
76756,"份量,"
76757,份量
76758,"味道,"
76759,"份量,"
76760,"份量,"
76761,份量
76762,飽足感
76763,人
76764,"酸梅汁,"
76765,份量
76766,"價格,"
76767,"份量,"
76768,份量
76769,"味道,"
76770,份量
76771,肉
76772,柴
76773,"沙拉,"
76774,份量
76775,"女生,"
76776,份量
76777,人
76778,"海鮮丼,"
76779,份量
76780,人
76781,天氣
76782,"時候,"
76783,"份量,"
76784,份量
76785,口味
76786,價錢
76787,擔仔麵
76788,"擔仔麵,"
76789,nan
76790,"料,"
76791,"東西,"
76792,時間
76793,所在
76794,"餐點,"
76795,黑白
76796,"餅,"
76797,茶水
76798,粉圓
76799,椰果
76800,湯圓
76801,者
76802,檸檬茶
76803,"烏龍茶,"
76804,交通
76805,碗粿
76806,"滋味,"
76807,nan
76808,"家人,"
76809,nan
76810,"機台,"
76811,石鍋
76812,"環境,"
76813,石蓮花
76814,芋頭
76815,牛奶
76816,"平價,"
76817,石蓮花
76818,小麥
76819,"草 ,"
76820,石榴
76821,"可樂,"
76822,目視
76823,份
76824,配料
76825,"選擇,"
76826,nan
76827,"羊肉湯,"
76828,"奶泡,"
76829,"香腸,"
76830,虱目魚
76831,"料理,"
76832,口味
76833,"叉燒飯,"
76834,原價
76835,蝨目魚丸湯
76836,"特價,"
76837,"米糕,"
76838,肉醬麵
76839,牛肉
76840,"三明治,"
76841,nan
76842,包子
76843,糕餅
76844,"水平,"
76845,四
76846,"神湯,"
76847,四神
76848,"湯 ,"
76849,nan
76850,麻油
76851,牛肉
76852,炒飯
76853,紅糟
76854,"牛肉羹,"
76855,米糕
76856,糯米
76857, 肉燥
76858,香氣
76859,"瘦肉,"
76860,"米糕,"
76861,牛肉麵
76862,粗麵
76863,湯頭
76864,肉
76865,份量
76866,環境
76867,"小菜,"
76868,紅豆湯
76869,"湯圓,"
76870,"米糕,"
76871,八寶
76872,時間
76873,"古早味,"
76874,口味
76875,羹湯
76876,虱目魚
76877,"羹,"
76878,午餐
76879,"鹹度,"
76880,"麻辣鍋,"
76881,"牛肉湯,"
76882,"牛肉湯,"
76883,牛肉
76884,"炒飯,"
76885,nan
76886,心
76887,飯
76888,觀光客
76889,"飯,"
76890,nan
76891,人生
76892,"擔仔麵,"
76893,質
76894,"牛肉湯,"
76895,鹹粥
76896,老板娘
76897,老板
76898,老老板
76899,女兒
76900,"女婿,"
76901,"皮,"
76902,皮
76903,餡
76904,蔬菜
76905,"味道,"
76906,皮
76907,餡
76908,蒜泥
76909,哇沙米
76910,位置
76911,神湯
76912,"清湯,"
76913,皮
76914,肉餡
76915,"口,"
76916,皮
76917,蒜泥
76918,價格
76919,"肉餡,"
76920,皮
76921,肉
76922,蒜泥
76923,辣椒醬
76924,美味
76925,機會
76926,"肉圓,"
76927,皮
76928,"汁,"
76929,皮
76930,"餡料,"
76931,皮
76932,餡料
76933,湯汁
76934,"皮,"
76935,"皮彈,"
76936,皮
76937,鬆厚型
76938,花生醬
76939,泡菜
76940,們
76941,"豬頭皮,"
76942,皮
76943,碗粿
76944,肉
76945,肉臭味
76946,調味
76947,肉
76948,大
76949,骨
76950,"清湯,"
76951,皮
76952,餡料
76953,"蛋餅,"
76954,皮
76955,"春捲,"
76956,皮
76957,內餡
76958,口感
76959,層次
76960,花生糖
76961,蒜味
76962,"份量,"
76963,內餡
76964,味道
76965,"口味,"
76966,"肉,"
76967,皮
76968,肉味
76969,辣椒醬
76970,蒜泥
76971,"口味,"
76972,"皮,"
76973,皮
76974,內餡
76975,肉
76976,"胃口,"
76977,皮
76978,肉
76979,"餡,"
76980,皮蛋
76981,"豆腐,"
